Date of Reading,(IN) SD1101 (Flow) (Flow (m3/hr)),(OUT) SD1003 (Flow) (Flow (m3/hr)),Southdown WSR 12" outlet TM to Queenborough (Balance) (Flow (m3/hr))
30/03/2025 01:45:00,14.4,22,-7.6
30/03/2025 02:00:00,15.2,22.8,-7.6
30/03/2025 02:15:00,14.4,22,-7.6
30/03/2025 02:30:00,14.4,22,-7.6
30/03/2025 02:45:00,14.4,21.6,-7.2
30/03/2025 03:00:00,14,21.6,-7.6
30/03/2025 03:15:00,14.8,22,-7.2
30/03/2025 03:30:00,16,23.6,-7.6
30/03/2025 03:45:00,16.4,24.4,-8
30/03/2025 04:00:00,15.2,22.4,-7.2
30/03/2025 04:15:00,14.4,21.6,-7.2
30/03/2025 04:30:00,14.8,22.4,-7.6
30/03/2025 04:45:00,14.4,22,-7.6
30/03/2025 05:00:00,15.6,23.2,-7.6
30/03/2025 05:15:00,15.2,22.8,-7.6
30/03/2025 05:30:00,16,23.6,-7.6
30/03/2025 05:45:00,17.2,24.8,-7.6
30/03/2025 06:00:00,18,26,-8
30/03/2025 06:15:00,19.6,27.2,-7.6
30/03/2025 06:30:00,21.6,29.2,-7.6
30/03/2025 06:45:00,24.8,32.8,-8
30/03/2025 07:00:00,28,36,-8
30/03/2025 07:15:00,28,35.6,-7.6
30/03/2025 07:30:00,29.6,38.00002,-8.40002
30/03/2025 07:45:00,32,40,-8
30/03/2025 08:00:00,33.2,41.60002,-8.40002
30/03/2025 08:15:00,36.79999,44.79998,-7.99999
30/03/2025 08:30:00,37.59998,46.00001,-8.40003
30/03/2025 08:45:00,38.40001,46.8,-8.39999
30/03/2025 09:00:00,38.40001,46.8,-8.39999
30/03/2025 09:15:00,38.40001,46.8,-8.39999
30/03/2025 09:30:00,37.19999,46.00001,-8.80002
30/03/2025 09:45:00,37.59998,46.00001,-8.40003
30/03/2025 10:00:00,36.79999,45.60001,-8.80002
30/03/2025 10:15:00,36.4,45.60001,-9.20001
30/03/2025 10:30:00,36,44.79998,-8.79998
30/03/2025 10:45:00,36.79999,46.00001,-9.20002
30/03/2025 11:00:00,36.79999,46.00001,-9.20002
30/03/2025 11:15:00,37.19999,46.00001,-8.80002
30/03/2025 11:30:00,36.4,45.20002,-8.80002
30/03/2025 11:45:00,33.6,42.40001,-8.80001
30/03/2025 12:00:00,32.8,42.8,-10
30/03/2025 12:15:00,32,42.8,-10.8
30/03/2025 12:30:00,32.8,42.8,-10
30/03/2025 12:45:00,30.4,40.79999,-10.39999
30/03/2025 13:00:00,30.8,40.79999,-9.99999
30/03/2025 13:15:00,31.2,41.60002,-10.40002
30/03/2025 13:30:00,30,40.79999,-10.79999
30/03/2025 13:45:00,30,40.39999,-10.39999
30/03/2025 14:00:00,28.8,39.6,-10.8
30/03/2025 14:15:00,28,38.40001,-10.40001
30/03/2025 14:30:00,28.4,38.80001,-10.40001
30/03/2025 14:45:00,29.2,39.6,-10.4
30/03/2025 15:00:00,30.4,41.19998,-10.79998
30/03/2025 15:15:00,29.2,39.6,-10.4
30/03/2025 15:30:00,30.8,40.79999,-9.99999
30/03/2025 15:45:00,30.4,41.19998,-10.79998
30/03/2025 16:00:00,28.8,39.2,-10.4
30/03/2025 16:15:00,28.8,39.2,-10.4
30/03/2025 16:30:00,30.8,41.60002,-10.80002
30/03/2025 16:45:00,31.6,42.00001,-10.40001
30/03/2025 17:00:00,30.4,40.79999,-10.39999
30/03/2025 17:15:00,31.6,41.60002,-10.00002
30/03/2025 17:30:00,32.8,43.2,-10.4
30/03/2025 17:45:00,32.4,43.2,-10.8
30/03/2025 18:00:00,36,46.4,-10.4
30/03/2025 18:15:00,36,46.00001,-10.00001
30/03/2025 18:30:00,34,44.39999,-10.39999
30/03/2025 18:45:00,33.6,43.99999,-10.39999
30/03/2025 19:00:00,32.8,43.2,-10.4
30/03/2025 19:15:00,34,43.99999,-9.99999
30/03/2025 19:30:00,31.6,42.00001,-10.40001
30/03/2025 19:45:00,30.8,40.79999,-9.99999
30/03/2025 20:00:00,29.2,39.6,-10.4
30/03/2025 20:15:00,29.2,38.80001,-9.60001
30/03/2025 20:30:00,26.4,36.79999,-10.39999
30/03/2025 20:45:00,26,35.6,-9.6
30/03/2025 21:00:00,24,34,-10
30/03/2025 21:15:00,24,34,-10
30/03/2025 21:30:00,24,33.6,-9.6
30/03/2025 21:45:00,23.2,32.8,-9.6
30/03/2025 22:00:00,23.2,32.8,-9.6
30/03/2025 22:15:00,20.4,30,-9.6
30/03/2025 22:30:00,18.8,28.4,-9.6
30/03/2025 22:45:00,17.6,27.2,-9.6
30/03/2025 23:00:00,16.4,26,-9.6
30/03/2025 23:15:00,16.8,26,-9.2
30/03/2025 23:30:00,16,25.2,-9.2
30/03/2025 23:45:00,15.2,24.4,-9.2
31/03/2025 00:00:00,15.2,24.4,-9.2
31/03/2025 00:15:00,15.2,24.4,-9.2
31/03/2025 00:30:00,15.2,24.4,-9.2
31/03/2025 00:45:00,14.8,24.4,-9.6
31/03/2025 01:00:00,15.2,24,-8.8
31/03/2025 01:15:00,14.4,23.6,-9.2
31/03/2025 01:30:00,14.8,23.6,-8.8
31/03/2025 01:45:00,14.4,23.6,-9.2
31/03/2025 02:00:00,14.4,23.2,-8.8
31/03/2025 02:15:00,14.8,24,-9.2
31/03/2025 02:30:00,14,23.2,-9.2
31/03/2025 02:45:00,14,23.2,-9.2
31/03/2025 03:00:00,15.2,24,-8.8
31/03/2025 03:15:00,15.2,24.4,-9.2
31/03/2025 03:30:00,15.2,23.6,-8.4
31/03/2025 03:45:00,15.6,24.4,-8.8
31/03/2025 04:00:00,16.4,25.6,-9.2
31/03/2025 04:15:00,16.8,25.6,-8.8
31/03/2025 04:30:00,17.6,26.8,-9.2
31/03/2025 04:45:00,20.4,29.2,-8.8
31/03/2025 05:00:00,24.4,34,-9.6
31/03/2025 05:15:00,21.2,30.4,-9.2
31/03/2025 05:30:00,22.4,31.6,-9.2
31/03/2025 05:45:00,27.6,36.4,-8.8
31/03/2025 06:00:00,28.8,38.00002,-9.20002
31/03/2025 06:15:00,30.4,39.6,-9.2
31/03/2025 06:30:00,31.6,40.79999,-9.19999
31/03/2025 06:45:00,32.4,42.00001,-9.60001
31/03/2025 07:00:00,33.2,42.40001,-9.20001
31/03/2025 07:15:00,33.6,42.8,-9.2
31/03/2025 07:30:00,34,43.6,-9.6
31/03/2025 07:45:00,32.4,42.00001,-9.60001
31/03/2025 08:00:00,32.4,42.00001,-9.60001
31/03/2025 08:15:00,33.6,43.2,-9.6
31/03/2025 08:30:00,33.6,43.6,-10
31/03/2025 08:45:00,34.4,43.6,-9.2
31/03/2025 09:00:00,34,43.99999,-9.99999
31/03/2025 09:15:00,34.4,43.99999,-9.59999
31/03/2025 09:30:00,32,41.60002,-9.60002
31/03/2025 09:45:00,33.2,43.2,-10
31/03/2025 10:00:00,32.4,42.00001,-9.60001
31/03/2025 10:15:00,30.4,40.79999,-10.39999
31/03/2025 10:30:00,31.6,41.19998,-9.59998
31/03/2025 10:45:00,30.8,40.79999,-9.99999
31/03/2025 11:00:00,30.4,40.79999,-10.39999
31/03/2025 11:15:00,32.8,42.8,-10
31/03/2025 11:30:00,31.2,41.19998,-9.99998
31/03/2025 11:45:00,28.8,39.2,-10.4
31/03/2025 12:00:00,30,40,-10
31/03/2025 12:15:00,28.8,39.2,-10.4
31/03/2025 12:30:00,28.4,38.80001,-10.40001
31/03/2025 12:45:00,30,40,-10
31/03/2025 13:00:00,28.4,38.40001,-10.00001
31/03/2025 13:15:00,28.4,38.40001,-10.00001
31/03/2025 13:30:00,28.8,39.2,-10.4
31/03/2025 13:45:00,29.2,38.80001,-9.60001
31/03/2025 14:00:00,28.8,39.2,-10.4
31/03/2025 14:15:00,28.4,38.80001,-10.40001
31/03/2025 14:30:00,27.6,37.59998,-9.99998
31/03/2025 14:45:00,29.2,39.2,-10
31/03/2025 15:00:00,30.8,40.79999,-9.99999
31/03/2025 15:15:00,31.2,41.60002,-10.40002
31/03/2025 15:30:00,31.6,41.19998,-9.59998
31/03/2025 15:45:00,32,42.00001,-10.00001
31/03/2025 16:00:00,32.4,42.8,-10.4
31/03/2025 16:15:00,32,42.00001,-10.00001
31/03/2025 16:30:00,32.4,42.40001,-10.00001
31/03/2025 16:45:00,33.2,43.6,-10.4
31/03/2025 17:00:00,32.4,42.00001,-9.60001
31/03/2025 17:15:00,34.4,44.39999,-9.99999
31/03/2025 17:30:00,34,43.99999,-9.99999
31/03/2025 17:45:00,38.00002,47.99999,-9.99997
31/03/2025 18:00:00,34.8,44.79998,-9.99998
31/03/2025 18:15:00,34.8,44.39999,-9.59999
31/03/2025 18:30:00,36,46.4,-10.4
31/03/2025 18:45:00,34.4,43.99999,-9.59999
31/03/2025 19:00:00,32.4,42.00001,-9.60001
31/03/2025 19:15:00,32.8,42.40001,-9.60001
31/03/2025 19:30:00,32.4,42.00001,-9.60001
31/03/2025 19:45:00,30.4,40,-9.6
31/03/2025 20:00:00,29.2,38.80001,-9.60001
31/03/2025 20:15:00,29.6,38.80001,-9.20001
31/03/2025 20:30:00,27.2,36.79999,-9.59999
31/03/2025 20:45:00,26,35.6,-9.6
31/03/2025 21:00:00,26,34.8,-8.8
31/03/2025 21:15:00,25.2,34.8,-9.6
31/03/2025 21:30:00,24,33.2,-9.2
31/03/2025 21:45:00,22,31.2,-9.2
31/03/2025 22:00:00,21.2,30.4,-9.2
31/03/2025 22:15:00,20.8,29.6,-8.8
31/03/2025 22:30:00,19.2,28.4,-9.2
31/03/2025 22:45:00,18.4,27.2,-8.8
31/03/2025 23:00:00,17.6,26.8,-9.2
31/03/2025 23:15:00,17.6,26.8,-9.2
31/03/2025 23:30:00,17.6,26,-8.4
31/03/2025 23:45:00,17.2,26.4,-9.2
01/04/2025 00:00:00,17.2,26,-8.8
01/04/2025 00:15:00,16.4,25.2,-8.8
01/04/2025 00:30:00,16,25.2,-9.2
01/04/2025 00:45:00,16.4,24.8,-8.4
01/04/2025 01:00:00,16,24.8,-8.8
01/04/2025 01:15:00,15.6,24.4,-8.8
01/04/2025 01:30:00,15.2,24,-8.8
01/04/2025 01:45:00,15.2,23.6,-8.4
01/04/2025 02:00:00,15.6,24.4,-8.8
01/04/2025 02:15:00,15.2,24.4,-9.2
01/04/2025 02:30:00,15.6,24,-8.4
01/04/2025 02:45:00,14.8,23.6,-8.8
01/04/2025 03:00:00,15.6,24.4,-8.8
01/04/2025 03:15:00,16,24.8,-8.8
01/04/2025 03:30:00,16,24.8,-8.8
01/04/2025 03:45:00,17.2,26,-8.8
01/04/2025 04:00:00,16.8,25.6,-8.8
01/04/2025 04:15:00,17.6,26.4,-8.8
01/04/2025 04:30:00,18.8,28,-9.2
01/04/2025 04:45:00,19.2,28,-8.8
01/04/2025 05:00:00,25.6,34.8,-9.2
01/04/2025 05:15:00,22.4,31.6,-9.2
01/04/2025 05:30:00,24.4,33.6,-9.2
01/04/2025 05:45:00,28.8,38.80001,-10.00001
01/04/2025 06:00:00,30.8,40,-9.2
01/04/2025 06:15:00,32,42.00001,-10.00001
01/04/2025 06:30:00,33.2,42.8,-9.6
01/04/2025 06:45:00,33.6,43.6,-10
01/04/2025 07:00:00,34.4,43.99999,-9.59999
01/04/2025 07:15:00,32.8,42.00001,-9.20001
01/04/2025 07:30:00,32.8,42.40001,-9.60001
01/04/2025 07:45:00,32.4,42.40001,-10.00001
01/04/2025 08:00:00,31.6,42.00001,-10.40001
01/04/2025 08:15:00,32,42.00001,-10.00001
01/04/2025 08:30:00,34,43.99999,-9.99999
01/04/2025 08:45:00,32.4,42.40001,-10.00001
01/04/2025 09:00:00,32.4,42.40001,-10.00001
01/04/2025 09:15:00,32.8,42.8,-10
01/04/2025 09:30:00,31.2,41.60002,-10.40002
01/04/2025 09:45:00,32,42.00001,-10.00001
01/04/2025 10:00:00,31.2,41.19998,-9.99998
01/04/2025 10:15:00,30.4,40.39999,-9.99999
01/04/2025 10:30:00,30.4,41.19998,-10.79998
01/04/2025 10:45:00,30.8,40.79999,-9.99999
01/04/2025 11:00:00,31.2,41.19998,-9.99998
01/04/2025 11:15:00,31.2,42.00001,-10.80001
01/04/2025 11:30:00,31.2,42.00001,-10.80001
01/04/2025 11:45:00,30.4,40.79999,-10.39999
01/04/2025 12:00:00,28.8,39.2,-10.4
01/04/2025 12:15:00,30.4,40.79999,-10.39999
01/04/2025 12:30:00,31.2,42.40001,-11.20001
01/04/2025 12:45:00,31.6,42.00001,-10.40001
01/04/2025 13:00:00,32,42.40001,-10.40001
01/04/2025 13:15:00,30.8,41.60002,-10.80002
01/04/2025 13:30:00,32.8,43.2,-10.4
01/04/2025 13:45:00,31.2,41.60002,-10.40002
01/04/2025 14:00:00,29.2,40,-10.8
01/04/2025 14:15:00,28.4,39.2,-10.8
01/04/2025 14:30:00,29.2,39.2,-10
01/04/2025 14:45:00,29.6,40.39999,-10.79999
01/04/2025 15:00:00,30.4,40.39999,-9.99999
01/04/2025 15:15:00,31.2,41.60002,-10.40002
01/04/2025 15:30:00,31.2,41.60002,-10.40002
01/04/2025 15:45:00,32.8,43.6,-10.8
01/04/2025 16:00:00,34.4,44.79998,-10.39998
01/04/2025 16:15:00,32.4,42.8,-10.4
01/04/2025 16:30:00,34.8,45.20002,-10.40002
01/04/2025 16:45:00,34,43.99999,-9.99999
01/04/2025 17:00:00,35.2,46.00001,-10.80001
01/04/2025 17:15:00,36.79999,47.2,-10.40001
01/04/2025 17:30:00,36.79999,47.2,-10.40001
01/04/2025 17:45:00,36,46.4,-10.4
01/04/2025 18:00:00,36.4,46.8,-10.4
01/04/2025 18:15:00,35.2,45.20002,-10.00002
01/04/2025 18:30:00,36,46.4,-10.4
01/04/2025 18:45:00,34.4,44.39999,-9.99999
01/04/2025 19:00:00,33.6,43.6,-10
01/04/2025 19:15:00,34,43.99999,-9.99999
01/04/2025 19:30:00,32,42.00001,-10.00001
01/04/2025 19:45:00,31.6,41.60002,-10.00002
01/04/2025 20:00:00,28.4,38.00002,-9.60002
01/04/2025 20:15:00,29.6,39.6,-10
01/04/2025 20:30:00,27.6,37.19999,-9.59999
01/04/2025 20:45:00,25.6,35.2,-9.6
01/04/2025 21:00:00,25.6,35.2,-9.6
01/04/2025 21:15:00,26,35.6,-9.6
01/04/2025 21:30:00,24,33.6,-9.6
01/04/2025 21:45:00,22,31.2,-9.2
01/04/2025 22:00:00,21.2,30.4,-9.2
01/04/2025 22:15:00,20.4,30,-9.6
01/04/2025 22:30:00,18.8,28,-9.2
01/04/2025 22:45:00,18.4,27.6,-9.2
01/04/2025 23:00:00,18.8,28,-9.2
01/04/2025 23:15:00,17.6,26.8,-9.2
01/04/2025 23:30:00,17.2,26.4,-9.2
01/04/2025 23:45:00,17.2,26.4,-9.2
02/04/2025 00:00:00,16.4,25.6,-9.2
02/04/2025 00:15:00,16.4,25.2,-8.8
02/04/2025 00:30:00,16,25.2,-9.2
02/04/2025 00:45:00,16,25.2,-9.2
02/04/2025 01:00:00,16,25.2,-9.2
02/04/2025 01:15:00,15.6,24.8,-9.2
02/04/2025 01:30:00,15.6,24.4,-8.8
02/04/2025 01:45:00,15.2,24.4,-9.2
02/04/2025 02:00:00,15.6,24.4,-8.8
02/04/2025 02:15:00,16,25.2,-9.2
02/04/2025 02:30:00,15.6,24.8,-9.2
02/04/2025 02:45:00,15.6,24.4,-8.8
02/04/2025 03:00:00,15.6,24.8,-9.2
02/04/2025 03:15:00,16.4,25.6,-9.2
02/04/2025 03:30:00,16.8,25.6,-8.8
02/04/2025 03:45:00,17.2,26,-8.8
02/04/2025 04:00:00,17.6,27.2,-9.6
02/04/2025 04:15:00,18.4,27.6,-9.2
02/04/2025 04:30:00,18.8,27.6,-8.8
02/04/2025 04:45:00,19.2,28.8,-9.6
02/04/2025 05:00:00,21.6,30.8,-9.2
02/04/2025 05:15:00,23.2,32.4,-9.2
02/04/2025 05:30:00,24,33.6,-9.6
02/04/2025 05:45:00,28.8,38.40001,-9.60001
02/04/2025 06:00:00,30.4,40,-9.6
02/04/2025 06:15:00,33.2,42.8,-9.6
02/04/2025 06:30:00,35.6,45.60001,-10.00001
02/04/2025 06:45:00,33.6,43.2,-9.6
02/04/2025 07:00:00,34.8,44.39999,-9.59999
02/04/2025 07:15:00,34.8,44.39999,-9.59999
02/04/2025 07:30:00,32.4,42.40001,-10.00001
02/04/2025 07:45:00,32.8,42.40001,-9.60001
02/04/2025 08:00:00,34,43.6,-9.6
02/04/2025 08:15:00,33.6,43.6,-10
02/04/2025 08:30:00,33.6,43.6,-10
02/04/2025 08:45:00,33.2,42.8,-9.6
02/04/2025 09:00:00,33.2,42.8,-9.6
02/04/2025 09:15:00,33.2,43.2,-10
02/04/2025 09:30:00,31.2,40.79999,-9.59999
02/04/2025 09:45:00,31.2,41.60002,-10.40002
02/04/2025 10:00:00,32,41.60002,-9.60002
02/04/2025 10:15:00,31.2,41.19998,-9.99998
02/04/2025 10:30:00,31.6,42.00001,-10.40001
02/04/2025 10:45:00,32.8,43.2,-10.4
02/04/2025 11:00:00,32.4,42.40001,-10.00001
02/04/2025 11:15:00,32,42.40001,-10.40001
02/04/2025 11:30:00,30.4,40.39999,-9.99999
02/04/2025 11:45:00,29.6,40,-10.4
02/04/2025 12:00:00,28.4,38.40001,-10.00001
02/04/2025 12:15:00,29.2,39.6,-10.4
02/04/2025 12:30:00,30.4,40.39999,-9.99999
02/04/2025 12:45:00,30,40.39999,-10.39999
02/04/2025 13:00:00,28.4,38.80001,-10.40001
02/04/2025 13:15:00,28.8,38.80001,-10.00001
02/04/2025 13:30:00,28.4,38.80001,-10.40001
02/04/2025 13:45:00,30,40.39999,-10.39999
02/04/2025 14:00:00,30,40,-10
02/04/2025 14:15:00,29.6,40,-10.4
02/04/2025 14:30:00,30,40.39999,-10.39999
02/04/2025 14:45:00,30,40,-10
02/04/2025 15:00:00,30.8,40.79999,-9.99999
02/04/2025 15:15:00,31.2,41.60002,-10.40002
02/04/2025 15:30:00,33.2,43.6,-10.4
02/04/2025 15:45:00,33.2,43.2,-10
02/04/2025 16:00:00,32.4,43.2,-10.8
02/04/2025 16:15:00,34,43.99999,-9.99999
02/04/2025 16:30:00,35.6,46.00001,-10.40001
02/04/2025 16:45:00,33.6,43.6,-10
02/04/2025 17:00:00,36,46.4,-10.4
02/04/2025 17:15:00,35.6,46.00001,-10.40001
02/04/2025 17:30:00,36,46.00001,-10.00001
02/04/2025 17:45:00,35.6,45.60001,-10.00001
02/04/2025 18:00:00,36.4,46.4,-10
02/04/2025 18:15:00,36,46.4,-10.4
02/04/2025 18:30:00,36.4,46.4,-10
02/04/2025 18:45:00,36,45.60001,-9.60001
02/04/2025 19:00:00,34.8,45.20002,-10.40002
02/04/2025 19:15:00,34.8,44.79998,-9.99998
02/04/2025 19:30:00,32.4,42.00001,-9.60001
02/04/2025 19:45:00,30,40.39999,-10.39999
02/04/2025 20:00:00,29.2,38.80001,-9.60001
02/04/2025 20:15:00,30,39.2,-9.2
02/04/2025 20:30:00,27.6,37.19999,-9.59999
02/04/2025 20:45:00,27.6,37.19999,-9.59999
02/04/2025 21:00:00,24.8,34.4,-9.6
02/04/2025 21:15:00,25.2,34.8,-9.6
02/04/2025 21:30:00,24,33.6,-9.6
02/04/2025 21:45:00,22,31.2,-9.2
02/04/2025 22:00:00,21.2,30.4,-9.2
02/04/2025 22:15:00,20.8,30.4,-9.6
02/04/2025 22:30:00,20.8,29.6,-8.8
02/04/2025 22:45:00,20,29.2,-9.2
02/04/2025 23:00:00,18.8,27.6,-8.8
02/04/2025 23:15:00,18.8,28.4,-9.6
02/04/2025 23:30:00,18,26.8,-8.8
02/04/2025 23:45:00,18.4,27.6,-9.2
03/04/2025 00:00:00,19.2,28,-8.8
03/04/2025 00:15:00,16.8,26,-9.2
03/04/2025 00:30:00,18.4,27.6,-9.2
03/04/2025 00:45:00,16.4,25.6,-9.2
03/04/2025 01:00:00,16.8,25.6,-8.8
03/04/2025 01:15:00,16,25.2,-9.2
03/04/2025 01:30:00,16,24.8,-8.8
03/04/2025 01:45:00,16.4,25.2,-8.8
03/04/2025 02:00:00,16,25.2,-9.2
03/04/2025 02:15:00,16.4,25.2,-8.8
03/04/2025 02:30:00,16,25.2,-9.2
03/04/2025 02:45:00,16,24.8,-8.8
03/04/2025 03:00:00,16,24.8,-8.8
03/04/2025 03:15:00,16.8,26,-9.2
03/04/2025 03:30:00,17.2,26,-8.8
03/04/2025 03:45:00,17.2,26.4,-9.2
03/04/2025 04:00:00,18,27.2,-9.2
03/04/2025 04:15:00,18.8,28,-9.2
03/04/2025 04:30:00,19.2,28,-8.8
03/04/2025 04:45:00,19.6,28.8,-9.2
03/04/2025 05:00:00,24,33.2,-9.2
03/04/2025 05:15:00,24.4,34,-9.6
03/04/2025 05:30:00,26.4,35.6,-9.2
03/04/2025 05:45:00,29.2,38.80001,-9.60001
03/04/2025 06:00:00,30.8,40.79999,-9.99999
03/04/2025 06:15:00,32.8,42.00001,-9.20001
03/04/2025 06:30:00,32.4,42.40001,-10.00001
03/04/2025 06:45:00,33.6,43.2,-9.6
03/04/2025 07:00:00,35.6,45.20002,-9.60002
03/04/2025 07:15:00,34.8,44.39999,-9.59999
03/04/2025 07:30:00,34.8,44.39999,-9.59999
03/04/2025 07:45:00,32.8,42.40001,-9.60001
03/04/2025 08:00:00,34,43.6,-9.6
03/04/2025 08:15:00,34,43.6,-9.6
03/04/2025 08:30:00,34.4,44.79998,-10.39998
03/04/2025 08:45:00,34.8,44.79998,-9.99998
03/04/2025 09:00:00,34.4,43.6,-9.2
03/04/2025 09:15:00,34,43.6,-9.6
03/04/2025 09:30:00,32.4,42.8,-10.4
03/04/2025 09:45:00,31.6,40.79999,-9.19999
03/04/2025 10:00:00,32.4,42.8,-10.4
03/04/2025 10:15:00,30.8,40.79999,-9.99999
03/04/2025 10:30:00,32.4,42.40001,-10.00001
03/04/2025 10:45:00,32.8,42.8,-10
03/04/2025 11:00:00,33.6,43.99999,-10.39999
03/04/2025 11:15:00,32,42.40001,-10.40001
03/04/2025 11:30:00,31.6,41.60002,-10.00002
03/04/2025 11:45:00,30.8,41.19998,-10.39998
03/04/2025 12:00:00,31.2,41.60002,-10.40002
03/04/2025 12:15:00,30.4,40.79999,-10.39999
03/04/2025 12:30:00,31.2,41.19998,-9.99998
03/04/2025 12:45:00,31.6,41.60002,-10.00002
03/04/2025 13:00:00,30.8,41.19998,-10.39998
03/04/2025 13:15:00,30.8,41.19998,-10.39998
03/04/2025 13:30:00,31.2,41.19998,-9.99998
03/04/2025 13:45:00,30,40,-10
03/04/2025 14:00:00,28.8,39.2,-10.4
03/04/2025 14:15:00,30.8,40.39999,-9.59999
03/04/2025 14:30:00,28.8,39.2,-10.4
03/04/2025 14:45:00,30.8,40.79999,-9.99999
03/04/2025 15:00:00,32,42.00001,-10.00001
03/04/2025 15:15:00,32,42.40001,-10.40001
03/04/2025 15:30:00,32.8,42.8,-10
03/04/2025 15:45:00,32.8,42.8,-10
03/04/2025 16:00:00,34.4,44.79998,-10.39998
03/04/2025 16:15:00,35.2,45.20002,-10.00002
03/04/2025 16:30:00,35.2,45.60001,-10.40001
03/04/2025 16:45:00,35.2,45.20002,-10.00002
03/04/2025 17:00:00,36.4,46.4,-10
03/04/2025 17:15:00,36,46.00001,-10.00001
03/04/2025 17:30:00,36.79999,47.2,-10.40001
03/04/2025 17:45:00,36.79999,46.4,-9.60001
03/04/2025 18:00:00,36,46.4,-10.4
03/04/2025 18:15:00,35.6,44.79998,-9.19998
03/04/2025 18:30:00,34,44.39999,-10.39999
03/04/2025 18:45:00,34.4,43.99999,-9.59999
03/04/2025 19:00:00,34,43.99999,-9.99999
03/04/2025 19:15:00,33.2,42.8,-9.6
03/04/2025 19:30:00,32.8,42.8,-10
03/04/2025 19:45:00,30.4,39.6,-9.2
03/04/2025 20:00:00,29.6,39.2,-9.6
03/04/2025 20:15:00,28.8,38.80001,-10.00001
03/04/2025 20:30:00,28,37.59998,-9.59998
03/04/2025 20:45:00,28.4,37.59998,-9.19998
03/04/2025 21:00:00,25.6,35.2,-9.6
03/04/2025 21:15:00,26.4,36,-9.6
03/04/2025 21:30:00,24,33.6,-9.6
03/04/2025 21:45:00,22.8,32,-9.2
03/04/2025 22:00:00,22,31.2,-9.2
03/04/2025 22:15:00,21.2,30.4,-9.2
03/04/2025 22:30:00,19.6,29.2,-9.6
03/04/2025 22:45:00,20.8,30,-9.2
03/04/2025 23:00:00,26.8,36,-9.2
03/04/2025 23:15:00,25.6,34.8,-9.2
03/04/2025 23:30:00,26.8,36.4,-9.6
03/04/2025 23:45:00,21.2,30.4,-9.2
04/04/2025 00:00:00,21.6,30.8,-9.2
04/04/2025 00:15:00,20.4,29.6,-9.2
04/04/2025 00:30:00,21.2,30.4,-9.2
04/04/2025 00:45:00,20.4,29.6,-9.2
04/04/2025 01:00:00,20,29.2,-9.2
04/04/2025 01:15:00,20,28.8,-8.8
04/04/2025 01:30:00,20.4,30,-9.6
04/04/2025 01:45:00,28,37.19999,-9.19999
04/04/2025 02:00:00,31.2,40.39999,-9.19999
04/04/2025 02:15:00,21.6,30.8,-9.2
04/04/2025 02:30:00,22.4,31.6,-9.2
04/04/2025 02:45:00,21.6,30.8,-9.2
04/04/2025 03:00:00,24,33.2,-9.2
04/04/2025 03:15:00,24.8,34,-9.2
04/04/2025 03:30:00,17.2,26.4,-9.2
04/04/2025 03:45:00,17.2,26,-8.8
04/04/2025 04:00:00,18.4,27.6,-9.2
04/04/2025 04:15:00,18,26.8,-8.8
04/04/2025 04:30:00,18.8,27.2,-8.4
04/04/2025 04:45:00,19.2,28.4,-9.2
04/04/2025 05:00:00,22.8,31.6,-8.8
04/04/2025 05:15:00,22.4,31.2,-8.8
04/04/2025 05:30:00,24.8,33.2,-8.4
04/04/2025 05:45:00,28.4,37.19999,-8.79999
04/04/2025 06:00:00,30.8,39.6,-8.8
04/04/2025 06:15:00,34,42.8,-8.8
04/04/2025 06:30:00,34.4,43.2,-8.8
04/04/2025 06:45:00,33.2,42.00001,-8.80001
04/04/2025 07:00:00,34.4,43.2,-8.8
04/04/2025 07:15:00,34.8,43.6,-8.8
04/04/2025 07:30:00,32.8,41.60002,-8.80002
04/04/2025 07:45:00,32.8,42.00001,-9.20001
04/04/2025 08:00:00,33.2,42.40001,-9.20001
04/04/2025 08:15:00,32.4,41.19998,-8.79998
04/04/2025 08:30:00,32.8,41.60002,-8.80002
04/04/2025 08:45:00,32.4,41.19998,-8.79998
04/04/2025 09:00:00,33.2,42.40001,-9.20001
04/04/2025 09:15:00,32,40.79999,-8.79999
04/04/2025 09:30:00,32,41.19998,-9.19998
04/04/2025 09:45:00,32.8,42.8,-10
04/04/2025 10:00:00,34.4,43.99999,-9.59999
04/04/2025 10:15:00,32.8,42.40001,-9.60001
04/04/2025 10:30:00,32.4,42.8,-10.4
04/04/2025 10:45:00,37.19999,47.2,-10.00001
04/04/2025 11:00:00,32.4,42.40001,-10.00001
04/04/2025 11:15:00,31.2,41.19998,-9.99998
04/04/2025 11:30:00,31.2,41.19998,-9.99998
04/04/2025 11:45:00,30,39.6,-9.6
04/04/2025 12:00:00,30,40.39999,-10.39999
04/04/2025 12:15:00,31.6,41.60002,-10.00002
04/04/2025 12:30:00,30.8,40.79999,-9.99999
04/04/2025 12:45:00,30.8,40.79999,-9.99999
04/04/2025 13:00:00,31.6,42.00001,-10.40001
04/04/2025 13:15:00,30.8,40.79999,-9.99999
04/04/2025 13:30:00,30.8,40.39999,-9.59999
04/04/2025 13:45:00,30,40.39999,-10.39999
04/04/2025 14:00:00,30.4,40.39999,-9.99999
04/04/2025 14:15:00,30.4,40,-9.6
